time_s,P_conv_W,P_xy10_W,P_cr5_W,P_total_W,i_conv_A,v_belt_m_s,x_belt_m,T_motor_K,x_xy10_m,y_xy10_m,z_xy10_m,vacuum_p_Pa,q2_cr5_rad,q2_dot_rad_s,xy10_active,cr5_active
14.320000,107.967954,0.158201,43.567210,151.693365,1.628594,0.196263,2.808323,296.380011,0.010974,0.005583,-0.000001,101324.991465,2.085244,-2.104696,0,1
14.330000,107.967951,0.155137,42.909105,151.032194,1.628594,0.196263,2.810286,296.382053,0.010824,0.005507,-0.000001,101324.991875,2.064198,-2.103388,0,1
14.340000,107.967944,0.152114,42.111499,150.231557,1.628594,0.196263,2.812249,296.384095,0.010676,0.005432,-0.000001,101324.992312,2.043199,-2.095099,0,1
14.350000,107.967933,0.149130,41.192023,149.309085,1.628594,0.196263,2.814211,296.386137,0.010530,0.005358,-0.000001,101324.992778,2.022317,-2.080405,0,1
14.360000,107.967918,0.146187,40.170595,148.284700,1.628594,0.196263,2.816174,296.388179,0.010385,0.005284,-0.000001,101324.993262,2.001609,-2.060030,0,1
14.370000,107.967899,0.143325,39.068557,147.179781,1.628594,0.196263,2.818136,296.390221,0.010244,0.005213,-0.000001,101324.993577,1.981131,-2.034821,0,1
14.380000,107.967876,0.140507,37.907727,146.016109,1.628594,0.196263,2.820099,296.392262,0.010105,0.005142,-0.000001,101324.993892,1.960924,-2.005700,0,1
14.390000,107.967849,0.137730,36.709472,144.815051,1.628594,0.196263,2.822062,296.394304,0.009968,0.005072,-0.000001,101324.994205,1.941024,-1.973628,0,1
14.400000,107.967817,0.134996,35.493867,143.596681,1.628594,0.196263,2.824024,296.396346,0.009833,0.005004,-0.000001,101324.994514,1.921455,-1.939556,0,1
14.410000,107.967782,0.132304,34.279012,142.379098,1.628594,0.196263,2.825987,296.398387,0.009700,0.004936,-0.000001,101324.994819,1.902232,-1.904390,0,1
14.420000,107.967743,0.129652,33.080529,141.177924,1.628594,0.196263,2.827950,296.400429,0.009568,0.004869,-0.000001,101324.995119,1.883363,-1.868956,0,1
14.430000,107.967700,0.127041,31.911259,140.006000,1.628594,0.196263,2.829912,296.402470,0.009438,0.004803,-0.000001,101324.995414,1.864847,-1.833980,0,1
14.440000,107.967653,0.124469,30.781130,138.873252,1.628593,0.196263,2.831875,296.404512,0.009310,0.004738,-0.000001,101324.995701,1.846675,-1.800066,0,1
14.450000,107.967603,0.121937,29.697196,137.786735,1.628593,0.196263,2.833837,296.406553,0.009184,0.004674,-0.000001,101324.995979,1.828835,-1.767690,0,1
14.460000,107.967548,0.119443,28.663794,136.750785,1.628593,0.196263,2.835800,296.408594,0.009059,0.004610,-0.000001,101324.996249,1.811309,-1.737200,0,1
14.470000,107.967490,0.116987,27.682803,135.767281,1.628592,0.196263,2.837763,296.410636,0.008936,0.004548,-0.000001,101324.996509,1.794078,-1.708815,0,1
14.480000,107.967428,0.114569,26.753962,134.835959,1.628592,0.196263,2.839725,296.412677,0.008815,0.004486,-0.000001,101324.996757,1.777119,-1.682639,0,1
14.490000,107.967363,0.112188,25.875226,133.954776,1.628591,0.196263,2.841688,296.414718,0.008695,0.004425,-0.000001,101324.996994,1.760412,-1.658668,0,1
14.500000,107.967293,0.109844,25.043206,133.120343,1.628591,0.196263,2.843651,296.416759,0.008577,0.004365,-0.000001,101324.997217,1.743933,-1.636811,0,1
14.510000,107.967221,0.107535,24.253317,132.328073,1.628590,0.196263,2.845613,296.418800,0.008460,0.004305,-0.000001,101324.997426,1.727664,-1.616888,0,1
14.520000,107.967144,0.105262,23.500361,131.572768,1.628589,0.196263,2.847576,296.420841,0.008344,0.004247,-0.000001,101324.997620,1.711585,-1.598664,0,1
14.530000,107.967065,0.103024,22.778754,130.848843,1.628589,0.196263,2.849538,296.422882,0.008231,0.004189,-0.000001,101324.997797,1.695681,-1.581858,0,1
14.540000,107.966982,0.100819,22.082800,130.150602,1.628588,0.196263,2.851501,296.424922,0.008118,0.004132,-0.000001,101324.997958,1.679940,-1.566156,0,1
14.550000,107.966896,0.098649,21.406933,129.472478,1.628587,0.196263,2.853464,296.426963,0.008007,0.004075,-0.000001,101324.998100,1.664352,-1.551227,0,1
14.560000,107.966807,0.096527,20.745907,128.809241,1.628586,0.196263,2.855426,296.429004,0.007898,0.004020,-0.000001,101324.998263,1.648910,-1.536734,0,1
14.570000,107.966715,0.094456,20.094957,128.156129,1.628585,0.196263,2.857389,296.431044,0.007791,0.003965,-0.000001,101324.998458,1.633613,-1.522345,0,1
14.580000,107.966620,0.092422,19.449909,127.508951,1.628584,0.196263,2.859352,296.433085,0.007685,0.003912,-0.000001,101324.998645,1.618461,-1.507745,0,1
14.590000,107.966522,0.090424,18.807259,126.864205,1.628583,0.196263,2.861314,296.435125,0.007581,0.003858,-0.000001,101324.998823,1.603457,-1.492640,0,1
14.600000,107.966422,0.088461,18.164220,126.219102,1.628582,0.196263,2.863277,296.437166,0.007478,0.003806,-0.000001,101324.998993,1.588608,-1.476766,0,1
14.610000,107.966318,0.086533,17.518678,125.571529,1.628581,0.196263,2.865239,296.439206,0.007376,0.003755,-0.000001,101324.999153,1.573922,-1.459890,0,1
14.620000,107.966213,0.084639,16.869342,124.920194,1.628579,0.196263,2.867202,296.441246,0.007276,0.003704,-0.000001,101324.999304,1.559410,-1.441824,0,1
14.630000,107.966105,0.082780,16.215566,124.264451,1.628578,0.196263,2.869165,296.443286,0.007177,0.003653,-0.000001,101324.999445,1.545086,-1.422418,0,1
14.640000,107.965995,0.080954,15.557336,123.604285,1.628576,0.196263,2.871127,296.445326,0.007080,0.003604,-0.000001,101324.999575,1.530963,-1.401562,0,1
14.650000,107.965883,0.079161,14.895201,122.940245,1.628575,0.196263,2.873090,296.447366,0.006984,0.003555,-0.000001,101324.999695,1.517056,-1.379185,0,1
14.660000,107.965769,0.077400,14.230193,122.273362,1.628573,0.196263,2.875053,296.449406,0.006889,0.003507,-0.000001,101324.999803,1.503381,-1.355256,0,1
14.670000,107.965654,0.075672,13.563737,121.605062,1.628572,0.196263,2.877015,296.451446,0.006795,0.003459,-0.000001,101324.999900,1.489952,-1.329778,0,1
14.680000,107.965536,0.073976,12.897562,120.937074,1.628570,0.196263,2.878978,296.453486,0.006703,0.003412,-0.000001,101324.999986,1.476786,-1.302784,0,1
14.690000,107.965418,0.072311,12.233615,120.271343,1.628568,0.196263,2.880940,296.455526,0.006612,0.003366,-0.000001,101325.000058,1.463898,-1.274335,0,1
14.700000,107.965298,0.070676,11.573967,119.609942,1.628566,0.196263,2.882903,296.457566,0.006521,0.003320,-0.000001,101325.000119,1.451300,-1.244513,0,1
14.710000,107.965177,0.069072,10.920746,118.954996,1.628564,0.196263,2.884866,296.459605,0.006433,0.003274,-0.000001,101325.000166,1.439008,-1.213416,0,1
14.720000,107.965121,0.067498,10.276060,118.308679,1.628563,0.196263,2.886828,296.461645,0.006345,0.003230,-0.000001,101325.000200,1.427032,-1.181156,0,1
14.730000,107.965101,0.065954,9.641943,117.672998,1.628563,0.196263,2.888791,296.463685,0.006258,0.003186,-0.000001,101325.000220,1.415384,-1.147850,0,1
14.740000,107.965082,0.064438,9.020313,117.049834,1.628562,0.196263,2.890754,296.465724,0.006172,0.003142,-0.000001,101325.000226,1.404074,-1.113619,0,1
14.750000,107.965066,0.062952,8.412935,116.440952,1.628562,0.196263,2.892716,296.467764,0.006088,0.003099,-0.000001,101325.000217,1.393110,-1.078581,0,1
14.760000,107.965051,0.061501,7.821400,115.847953,1.628561,0.196263,2.894679,296.469803,0.006005,0.003057,-0.000001,101325.000256,1.382500,-1.042853,0,1
14.770000,107.965038,0.060081,7.247119,115.272238,1.628561,0.196263,2.896641,296.471842,0.005923,0.003015,-0.000001,101325.000297,1.372251,-1.006544,0,1
14.780000,107.965027,0.058689,6.691311,114.715027,1.628561,0.196263,2.898604,296.473881,0.005843,0.002975,-0.000001,101325.000333,1.362367,-0.969755,0,1
14.790000,107.965017,0.057325,6.155016,114.177358,1.628560,0.196263,2.900567,296.475921,0.005764,0.002934,-0.000001,101325.000365,1.352852,-0.932578,0,1
14.800000,107.965010,0.055989,5.639100,113.660098,1.628560,0.196263,2.902529,296.477960,0.005685,0.002894,-0.000001,101325.000392,1.343711,-0.895095,0,1
14.810000,107.965004,0.054680,5.144270,113.163954,1.628559,0.196263,2.904492,296.479999,0.005608,0.002855,-0.000001,101325.000415,1.334946,-0.857378,0,1
14.820000,107.965001,0.053398,4.671092,112.689490,1.628559,0.196263,2.906455,296.482038,0.005532,0.002816,-0.000001,101325.000434,1.326560,-0.819490,0,1
14.830000,107.964999,0.052142,4.220003,112.237145,1.628559,0.196263,2.908417,296.484077,0.005457,0.002778,-0.000001,101325.000449,1.318552,-0.781482,0,1
14.840000,107.965000,0.050913,3.791336,111.807248,1.628558,0.196263,2.910380,296.486116,0.005383,0.002740,-0.000001,101325.000459,1.310925,-0.743399,0,1
14.850000,107.965003,0.049709,3.385328,111.400039,1.628558,0.196263,2.912342,296.488154,0.005309,0.002703,-0.000001,101325.000466,1.303680,-0.705277,0,1
14.860000,107.965007,0.048530,3.002142,111.015679,1.628558,0.196263,2.914305,296.490193,0.005237,0.002666,-0.000001,101325.000470,1.296815,-0.667143,0,1
14.870000,107.965014,0.047376,2.641880,110.654270,1.628558,0.196263,2.916268,296.492232,0.005166,0.002630,-0.000001,101325.000469,1.290332,-0.629019,0,1
14.880000,107.965023,0.046247,2.304593,110.315863,1.628557,0.196263,2.918230,296.494270,0.005096,0.002594,-0.000001,101325.000466,1.284230,-0.590921,0,1
14.890000,107.965035,0.045141,1.990295,110.000471,1.628557,0.196263,2.920193,296.496309,0.005026,0.002559,-0.000001,101325.000459,1.278508,-0.552860,0,1
14.900000,107.965048,0.044060,1.698974,109.708082,1.628557,0.196263,2.922156,296.498347,0.004958,0.002524,-0.000001,101325.000448,1.273167,-0.514841,0,1
14.910000,107.965063,0.043001,1.430597,109.438661,1.628557,0.196263,2.924118,296.500386,0.004890,0.002490,-0.000001,101325.000435,1.268206,-0.476866,0,1
14.920000,107.965081,0.041965,1.185119,109.192165,1.628557,0.196263,2.926081,296.502424,0.004824,0.002456,-0.000001,101325.000419,1.263625,-0.438933,0,1
14.930000,107.965101,0.040952,0.962490,108.968544,1.628557,0.196263,2.928043,296.504462,0.004758,0.002422,-0.000001,101325.000401,1.259422,-0.401038,0,1
14.940000,107.965123,0.039961,0.762663,108.767747,1.628556,0.196263,2.930006,296.506501,0.004693,0.002389,-0.000001,101325.000379,1.255599,-0.363173,0,1
14.950000,107.965147,0.038992,0.585592,108.589732,1.628556,0.196263,2.931969,296.508539,0.004629,0.002357,-0.000001,101325.000357,1.252154,-0.325329,0,1
14.960000,107.965174,0.038045,0.431244,108.434462,1.628556,0.196263,2.933931,296.510577,0.004566,0.002325,-0.000001,101325.000337,1.249087,-0.287496,0,1
14.970000,107.965202,0.037119,0.299593,108.301914,1.628556,0.196263,2.935894,296.512615,0.004503,0.002293,-0.000001,101325.000316,1.246399,-0.249661,0,1
14.980000,107.965233,0.036213,0.190632,108.192078,1.628556,0.196263,2.937857,296.514653,0.004442,0.002262,-0.000001,101325.000294,1.244089,-0.211813,0,1
14.990000,107.965265,0.035328,0.104364,108.104958,1.628556,0.196263,2.939819,296.516691,0.004382,0.002231,-0.000001,101325.000272,1.242157,-0.173940,0,1
15.000000,107.965300,0.034463,0.040810,108.040573,1.628556,0.196263,2.941782,296.518729,0.004322,0.002200,-0.000001,101325.000249,1.240605,-0.136032,0,1
15.010000,107.965337,0.033618,4.964616,112.963572,1.628556,0.196263,2.943745,296.520767,0.004263,0.002170,-0.000001,101325.000226,1.238253,-0.330974,0,1
15.020000,107.965376,0.032792,7.291938,115.290106,1.628557,0.196263,2.945707,296.522804,0.004205,0.002141,-0.000001,101325.000203,1.234125,-0.491040,0,1
15.030000,107.965417,0.031985,9.052678,117.050081,1.628557,0.196263,2.947670,296.524842,0.004147,0.002112,-0.000001,101325.000181,1.228573,-0.615828,0,1
15.040000,107.965460,0.031197,10.254904,118.251561,1.628557,0.196263,2.949632,296.526879,0.004091,0.002083,-0.000001,101325.000159,1.221952,-0.704804,0,1
15.050000,107.965505,0.030427,10.915197,118.911129,1.628557,0.196263,2.951595,296.528917,0.004035,0.002055,-0.000001,101325.000137,1.214621,-0.758000,0,1
15.060000,107.965552,0.029675,11.066265,119.061492,1.628557,0.196263,2.953558,296.530954,0.003980,0.002027,-0.000001,101325.000117,1.206929,-0.776580,0,1
15.070000,107.965601,0.028941,10.760678,118.755219,1.628558,0.196263,2.955520,296.532992,0.003926,0.001999,-0.000001,101325.000098,1.199213,-0.763169,0,1
15.080000,107.965651,0.028224,10.066729,118.060603,1.628558,0.196263,2.957483,296.535029,0.003872,0.001972,-0.000001,101325.000081,1.191772,-0.721629,0,1
15.090000,107.965703,0.027524,9.063242,117.056469,1.628558,0.196263,2.959446,296.537067,0.003819,0.001945,-0.000001,101325.000065,1.184866,-0.656757,0,1
15.100000,107.965757,0.026840,7.829024,115.821622,1.628559,0.196263,2.961408,296.539104,0.003767,0.001918,-0.000001,101325.000051,1.178705,-0.573555,0,1
15.110000,107.965813,0.026174,6.436867,114.428853,1.628559,0.196263,2.963371,296.541141,0.003716,0.001892,-0.000001,101325.000040,1.173448,-0.476805,0,1
15.120000,107.965870,0.025523,4.948054,112.939447,1.628560,0.196263,2.965333,296.543178,0.003665,0.001866,-0.000001,101325.000031,1.169208,-0.370641,0,1
15.130000,107.965928,0.024888,3.411782,111.402598,1.628560,0.196263,2.967296,296.545215,0.003615,0.001841,-0.000001,101325.000025,1.166061,-0.258468,0,1
15.140000,107.965988,0.024268,1.866479,109.856736,1.628561,0.196263,2.969259,296.547252,0.003565,0.001815,-0.000001,101325.000022,1.164054,-0.143025,0,1
15.150000,107.966050,0.023662,0.341004,108.330716,1.628561,0.196263,2.971221,296.549289,0.003517,0.001791,-0.000001,101325.000012,1.163208,-0.026434,0,1
15.160000,107.966112,0.023070,1.143378,109.132561,1.628562,0.196263,2.973184,296.551326,0.003469,0.001766,-0.000001,101324.999998,1.163526,0.089677,0,1
15.170000,107.966176,0.022492,2.571144,110.559813,1.628563,0.196263,2.975147,296.553362,0.003421,0.001742,-0.000001,101324.999986,1.164997,0.204059,0,1
15.180000,107.966241,0.021928,3.930902,111.919071,1.628563,0.196263,2.977109,296.555399,0.003374,0.001718,-0.000001,101324.999974,1.167597,0.315735,0,1
15.190000,107.966307,0.021378,5.214470,113.202155,1.628564,0.196263,2.979072,296.557436,0.003328,0.001695,-0.000001,101324.999963,1.171298,0.423941,0,1
15.200000,107.966373,0.020841,6.415689,114.402903,1.628565,0.196263,2.981034,296.559472,0.003283,0.001671,-0.000001,101324.999953,1.176060,0.528040,0,1
15.210000,107.966441,0.020317,7.529943,115.516700,1.628566,0.196263,2.982997,296.561509,0.003238,0.001649,-0.000001,101324.999945,1.181841,0.627495,0,1
15.220000,107.966509,0.019806,8.553752,116.540066,1.628567,0.196263,2.984960,296.563545,0.003193,0.001626,-0.000001,101324.999937,1.188590,0.721836,0,1
15.230000,107.966577,0.019307,9.484517,117.470401,1.628568,0.196263,2.986922,296.565582,0.003150,0.001604,-0.000001,101324.999930,1.196255,0.810642,0,1
15.240000,107.966647,0.018820,10.320376,118.305843,1.628569,0.196263,2.988885,296.567618,0.003106,0.001582,-0.000001,101324.999925,1.204779,0.893539,0,1
15.250000,107.966716,0.018345,11.060149,119.045210,1.628570,0.196263,2.990848,296.569654,0.003064,0.001560,-0.000001,101324.999920,1.214103,0.970188,0,1
15.260000,107.966785,0.017882,11.703265,119.687933,1.628571,0.196263,2.992810,296.571691,0.003022,0.001539,-0.000001,101324.999917,1.224160,1.040290,0,1
15.270000,107.966855,0.017431,12.249892,120.234178,1.628572,0.196263,2.994773,296.573727,0.002980,0.001518,-0.000001,101324.999914,1.234884,1.103594,0,1
15.280000,107.966924,0.016990,12.700939,120.684854,1.628574,0.196263,2.996735,296.575763,0.002940,0.001497,-0.000001,101324.999913,1.246206,1.159903,0,1
15.290000,107.966994,0.016561,13.058115,121.041669,1.628575,0.196263,2.998698,296.577799,0.002899,0.001476,-0.000001,101324.999913,1.258056,1.209085,0,1
15.300000,107.967062,0.016142,13.323978,121.307182,1.628576,0.196263,3.000661,296.579835,0.002860,0.001456,-0.000001,101324.999914,1.270362,1.251078,0,1
15.310000,107.967130,0.015733,13.501970,121.484833,1.628578,0.196263,3.002623,296.581871,0.002821,0.001436,-0.000001,101324.999916,1.283052,1.285902,0,1
15.320000,107.967198,0.015334,13.596410,121.578943,1.628579,0.196263,3.004586,296.583907,0.002782,0.001417,-0.000001,101324.999919,1.296054,1.313663,0,1
15.330000,107.967265,0.014946,13.612470,121.594680,1.628581,0.196263,3.006549,296.585942,0.002744,0.001397,-0.000001,101324.999923,1.309300,1.334556,0,1
15.340000,107.967330,0.014567,13.556089,121.537986,1.628583,0.196263,3.008511,296.587978,0.002706,0.001378,-0.000001,101324.999927,1.322722,1.348865,0,1
15.350000,107.967394,0.014198,13.433865,121.415458,1.628584,0.196263,3.010474,296.590014,0.002669,0.001359,-0.000001,101324.999932,1.336255,1.356956,0,1
15.360000,107.967406,0.013839,13.252899,121.234144,1.628585,0.196263,3.012436,296.592049,0.002633,0.001341,-0.000001,101324.999937,1.349841,1.359272,0,1
15.370000,107.967400,0.013488,13.020620,121.001508,1.628586,0.196263,3.014399,296.594085,0.002596,0.001322,-0.000001,101324.999942,1.363423,1.356315,0,1
15.380000,107.967393,0.013147,12.744588,120.725127,1.628586,0.196263,3.016362,296.596120,0.002561,0.001304,-0.000001,101324.999948,1.376951,1.348634,0,1
15.390000,107.967384,0.012814,12.432304,120.412501,1.628586,0.196263,3.018324,296.598156,0.002526,0.001286,-0.000001,101324.999954,1.390381,1.336807,0,1
15.400000,107.967372,0.012489,12.091020,120.070882,1.628587,0.196263,3.020287,296.600191,0.002491,0.001268,-0.000001,101324.999960,1.403675,1.321423,0,1
15.410000,107.967359,0.012173,11.727575,119.707107,1.628587,0.196263,3.022250,296.602227,0.002457,0.001251,-0.000001,101324.999967,1.416801,1.303064,0,1
15.420000,107.967344,0.011865,11.348257,119.327466,1.628587,0.196263,3.024212,296.604262,0.002423,0.001234,-0.000001,101324.999974,1.429730,1.282289,0,1
15.430000,107.967327,0.011565,10.958701,118.937593,1.628588,0.196263,3.026175,296.606297,0.002390,0.001217,-0.000001,101324.999981,1.442441,1.259621,0,1
15.440000,107.967308,0.011272,10.563818,118.542399,1.628588,0.196263,3.028137,296.608332,0.002357,0.001200,-0.000001,101324.999987,1.454919,1.235534,0,1
15.450000,107.967288,0.010987,10.167765,118.146039,1.628589,0.196263,3.030100,296.610367,0.002325,0.001184,-0.000001,101324.999994,1.467151,1.210448,0,1
15.460000,107.967265,0.010709,9.773940,117.751914,1.628589,0.196263,3.032063,296.612402,0.002293,0.001168,-0.000001,101325.000000,1.479128,1.184720,0,1
15.470000,107.967240,0.010439,9.385018,117.362697,1.628589,0.196263,3.034025,296.614437,0.002261,0.001152,-0.000001,101325.000005,1.490846,1.158644,0,1
15.480000,107.967213,0.010175,9.002998,116.980386,1.628589,0.196263,3.035988,296.616472,0.002230,0.001136,-0.000001,101325.000010,1.502303,1.132453,0,1
15.490000,107.967185,0.009918,8.629317,116.606420,1.628590,0.196263,3.037951,296.618507,0.002200,0.001120,-0.000001,101325.000015,1.513498,1.106323,0,1
15.500000,107.967154,0.009668,8.264797,116.241619,1.628590,0.196263,3.039913,296.620542,0.002170,0.001105,-0.000001,101325.000018,1.524432,1.080366,0,1
15.510000,107.967122,0.009424,7.909885,115.886431,1.628590,0.196263,3.041876,296.622577,0.002140,0.001090,-0.000001,101325.000021,1.535108,1.054651,0,1
15.520000,107.967088,0.009186,7.564688,115.540962,1.628591,0.196263,3.043838,296.624611,0.002111,0.001075,-0.000001,101325.000022,1.545528,1.029209,0,1
15.530000,107.967051,0.008955,7.229062,115.205068,1.628591,0.196263,3.045801,296.626646,0.002082,0.001060,-0.000001,101325.000022,1.555695,1.004036,0,1
15.540000,107.967013,0.008730,6.902691,114.878434,1.628591,0.196263,3.047764,296.628681,0.002053,0.001046,-0.000001,101325.000025,1.565612,0.979105,0,1
15.550000,107.966974,0.008511,6.585160,114.560644,1.628591,0.196263,3.049726,296.630715,0.002025,0.001031,-0.000001,101325.000031,1.575280,0.954371,0,1
