time_s,power_W,I0_rms_A,I1_rms_A,label
88.257,187.57,0.090,2.018,MI00_conveyor
88.277,197.28,0.093,3.366,MI00_conveyor
88.297,198.96,0.091,0.294,MI00_conveyor
88.317,203.24,0.091,0.571,MI00_conveyor
88.337,203.53,0.094,2.227,MI00_conveyor
88.357,202.13,0.090,1.800,MI00_conveyor
88.377,205.11,0.093,2.596,MI00_conveyor
88.397,204.33,0.093,2.074,MI00_conveyor
88.417,204.10,0.089,3.059,MI00_conveyor
88.437,200.10,0.092,3.504,MI00_conveyor
88.457,198.39,0.091,2.303,MI00_conveyor
88.477,198.30,0.090,3.127,MI00_conveyor
88.497,196.29,0.093,2.279,MI00_conveyor
88.517,187.51,0.090,2.539,MI00_conveyor
88.537,180.16,0.093,1.877,MI00_conveyor
88.557,175.99,0.092,1.989,MI00_conveyor
88.577,175.92,0.089,3.758,MI00_conveyor
88.597,175.92,0.092,3.334,MI00_conveyor
88.617,168.34,0.091,2.838,MI00_conveyor
88.637,164.21,0.092,0.938,MI00_conveyor
88.657,167.19,0.095,2.220,MI00_conveyor
88.677,164.41,0.090,3.121,MI00_conveyor
88.697,166.35,0.092,2.972,MI00_conveyor
88.717,168.32,0.093,4.770,MI00_conveyor
88.737,168.28,0.091,3.337,MI00_conveyor
88.757,162.98,0.092,4.706,MI00_conveyor
88.777,159.42,0.092,3.189,MI00_conveyor
88.797,150.03,0.093,1.824,MI00_conveyor
88.817,149.45,0.093,3.972,MI00_conveyor
88.837,149.50,0.089,1.938,MI00_conveyor
88.857,146.90,0.093,2.539,MI00_conveyor
88.877,144.75,0.091,0.721,MI00_conveyor
88.897,138.79,0.089,3.029,MI00_conveyor
88.917,135.18,0.093,1.843,MI00_conveyor
88.937,128.93,0.090,1.007,MI00_conveyor
88.957,113.80,0.092,0.292,MI00_conveyor
88.977,121.83,0.093,2.153,MI00_conveyor
88.997,119.18,0.089,1.053,MI00_conveyor
89.017,120.37,0.092,1.411,MI00_conveyor
89.037,112.82,0.092,0.282,MI00_conveyor
89.057,117.13,0.091,1.708,MI00_conveyor
89.077,106.63,0.092,0.092,MI00_conveyor
89.097,97.30,0.090,0.574,MI00_conveyor
89.117,92.84,0.091,0.749,MI00_conveyor
89.137,89.31,0.094,1.632,MI00_conveyor
89.157,89.58,0.090,1.000,MI00_conveyor
89.177,92.07,0.093,2.064,MI00_conveyor
89.197,88.03,0.091,3.619,MI00_conveyor
89.217,90.09,0.091,0.826,MI00_conveyor
89.237,77.87,0.093,2.130,MI00_conveyor
89.257,70.00,0.089,0.500,MI00_conveyor
89.277,56.86,0.093,1.144,MI00_conveyor
89.297,48.15,0.093,0.246,MI00_conveyor
89.317,43.49,0.088,0.270,MI00_conveyor
89.337,52.37,0.092,2.359,MI00_conveyor
89.357,52.97,0.091,0.346,MI00_conveyor
89.377,43.99,0.091,1.268,MI00_conveyor
89.397,54.73,0.093,0.492,MI00_conveyor
89.417,53.49,0.089,4.510,MI00_conveyor
89.437,55.05,0.093,3.195,MI00_conveyor
89.457,55.21,0.092,3.865,MI00_conveyor
89.477,60.39,0.089,2.591,MI00_conveyor
89.497,65.91,0.094,1.146,MI00_conveyor
89.517,71.34,0.090,1.728,MI00_conveyor
89.537,73.56,0.093,2.867,MI00_conveyor
89.557,72.83,0.093,4.155,MI00_conveyor
89.577,67.57,0.090,3.103,MI00_conveyor
89.597,72.02,0.094,1.480,MI00_conveyor
89.617,74.64,0.091,1.999,MI00_conveyor
89.637,74.78,0.089,1.692,MI00_conveyor
89.657,71.79,0.092,1.388,MI00_conveyor
89.677,77.25,0.091,2.724,MI00_conveyor
89.697,74.87,0.091,2.286,MI00_conveyor
89.717,67.29,0.093,0.959,MI00_conveyor
89.737,66.22,0.088,0.243,MI00_conveyor
89.757,75.67,0.093,0.598,MI00_conveyor
89.777,77.45,0.092,0.767,MI00_conveyor
89.797,81.57,0.090,0.614,MI00_conveyor
89.817,79.40,0.094,0.959,MI00_conveyor
89.837,82.53,0.090,1.280,MI00_conveyor
89.857,80.75,0.093,0.896,MI00_conveyor
89.877,79.07,0.093,2.885,MI00_conveyor
89.897,83.28,0.089,0.675,MI00_conveyor
89.917,95.60,0.092,0.916,MI00_conveyor
89.937,104.19,0.093,2.879,MI00_conveyor
89.957,109.30,0.091,1.495,MI00_conveyor
89.977,100.17,0.093,3.896,MI00_conveyor
89.997,102.42,0.091,2.802,MI00_conveyor
90.017,103.43,0.091,2.297,MI00_conveyor
90.037,106.02,0.093,0.332,MI00_conveyor
90.057,103.70,0.089,2.746,MI00_conveyor
90.077,114.08,0.094,2.316,MI00_conveyor
90.097,116.19,0.090,1.407,MI00_conveyor
90.117,114.77,0.091,1.641,MI00_conveyor
90.137,115.81,0.093,0.573,MI00_conveyor
90.157,114.96,0.088,1.968,MI00_conveyor
90.177,120.08,0.092,0.252,MI00_conveyor
90.197,127.89,0.093,0.100,MI00_conveyor
90.217,131.43,0.089,0.831,MI00_conveyor
90.237,137.71,0.093,2.098,MI00_conveyor
90.257,136.91,0.091,0.907,MI00_conveyor
90.277,138.12,0.089,2.285,MI00_conveyor
90.297,145.33,0.094,2.182,MI00_conveyor
90.317,144.84,0.091,2.471,MI00_conveyor
90.337,144.71,0.093,1.730,MI00_conveyor
90.357,143.68,0.092,3.336,MI00_conveyor
90.377,143.35,0.089,2.563,MI00_conveyor
90.397,134.44,0.093,2.843,MI00_conveyor
90.417,133.99,0.090,2.806,MI00_conveyor
90.437,132.45,0.091,1.360,MI00_conveyor
90.457,132.74,0.092,2.688,MI00_conveyor
90.477,123.45,0.089,1.300,MI00_conveyor
90.497,118.35,0.093,1.203,MI00_conveyor
90.517,112.53,0.093,1.288,MI00_conveyor
90.537,110.38,0.089,2.019,MI00_conveyor
90.557,112.11,0.092,2.009,MI00_conveyor
90.577,118.12,0.091,1.770,MI00_conveyor
90.597,116.02,0.091,0.973,MI00_conveyor
90.617,103.64,0.094,0.311,MI00_conveyor
90.637,105.76,0.091,1.339,MI00_conveyor
90.657,127.48,0.092,2.851,MI00_conveyor
90.677,127.87,0.094,2.453,MI00_conveyor
90.697,127.58,0.090,3.507,MI00_conveyor
90.717,128.85,0.093,2.350,MI00_conveyor
90.737,130.36,0.091,0.662,MI00_conveyor
90.757,121.63,0.091,1.838,MI00_conveyor
90.777,119.61,0.093,3.204,MI00_conveyor
90.797,129.44,0.091,0.545,MI00_conveyor
90.817,140.26,0.091,2.549,MI00_conveyor
90.837,135.43,0.092,1.560,MI00_conveyor
90.857,131.00,0.088,2.783,MI00_conveyor
90.877,134.95,0.092,2.234,MI00_conveyor
90.897,135.17,0.090,2.126,MI00_conveyor
90.917,123.66,0.090,1.816,MI00_conveyor
90.937,120.47,0.093,0.650,MI00_conveyor
90.957,123.14,0.090,3.801,MI00_conveyor
90.977,124.74,0.092,2.030,MI00_conveyor
90.997,120.31,0.092,0.555,MI00_conveyor
91.017,119.51,0.089,4.573,MI00_conveyor
91.037,117.32,0.092,1.821,MI00_conveyor
91.057,109.18,0.090,2.568,MI00_conveyor
91.077,110.64,0.091,1.456,MI00_conveyor
91.097,123.47,0.094,4.625,MI00_conveyor
91.117,123.30,0.089,2.637,MI00_conveyor
91.137,121.61,0.092,6.049,MI00_conveyor
91.157,125.73,0.093,4.597,MI00_conveyor
91.177,118.58,0.090,0.060,MI00_conveyor
91.197,110.69,0.093,1.081,MI00_conveyor
91.217,104.67,0.091,0.800,MI00_conveyor
91.237,101.65,0.092,2.386,MI00_conveyor
91.257,101.82,0.092,3.663,MI00_conveyor
91.277,97.79,0.089,4.451,MI00_conveyor
91.297,92.13,0.092,4.022,MI00_conveyor
91.317,98.42,0.092,0.733,MI00_conveyor
91.337,92.05,0.089,4.833,MI00_conveyor
91.357,98.26,0.094,1.495,MI00_conveyor
91.377,103.98,0.089,2.002,MI00_conveyor
91.397,100.74,0.093,0.573,MI00_conveyor
91.417,100.40,0.093,3.122,MI00_conveyor
91.437,111.23,0.090,2.829,MI00_conveyor
91.457,115.12,0.093,2.107,MI00_conveyor
91.477,118.74,0.091,3.379,MI00_conveyor
91.497,119.53,0.091,1.860,MI00_conveyor
91.517,119.66,0.094,2.468,MI00_conveyor
91.537,118.87,0.090,3.518,MI00_conveyor
91.557,117.12,0.094,2.446,MI00_conveyor
91.577,118.89,0.093,4.211,MI00_conveyor
91.597,117.57,0.088,1.846,MI00_conveyor
91.617,127.74,0.092,1.220,MI00_conveyor
91.637,129.19,0.091,1.627,MI00_conveyor
91.657,111.08,0.090,0.826,MI00_conveyor
91.677,106.16,0.093,0.076,MI00_conveyor
91.697,108.24,0.088,1.218,MI00_conveyor
91.717,113.78,0.093,1.851,MI00_conveyor
91.737,116.58,0.092,0.108,MI00_conveyor
91.757,120.66,0.088,2.258,MI00_conveyor
91.777,120.85,0.093,0.276,MI00_conveyor
91.797,109.60,0.090,2.009,MI00_conveyor
91.817,97.51,0.091,2.368,MI00_conveyor
91.837,97.42,0.093,2.765,MI00_conveyor
91.857,103.67,0.089,1.875,MI00_conveyor
91.877,103.49,0.093,1.183,MI00_conveyor
91.897,102.17,0.093,2.173,MI00_conveyor
91.917,105.19,0.088,3.370,MI00_conveyor
91.937,99.99,0.093,4.252,MI00_conveyor
91.957,104.90,0.090,0.393,MI00_conveyor
91.977,100.85,0.092,1.183,MI00_conveyor
91.997,105.78,0.092,0.362,MI00_conveyor
92.017,114.93,0.088,1.397,MI00_conveyor
92.037,117.34,0.092,2.537,MI00_conveyor
92.057,123.92,0.092,1.694,MI00_conveyor
92.077,117.71,0.088,1.024,MI00_conveyor
92.097,105.10,0.091,0.663,MI00_conveyor
92.117,104.70,0.090,1.529,MI00_conveyor
92.137,107.34,0.091,1.221,MI00_conveyor
92.157,107.21,0.092,0.508,MI00_conveyor
92.177,109.88,0.090,2.846,MI00_conveyor
92.197,109.77,0.093,1.711,MI00_conveyor
92.217,107.99,0.091,1.930,MI00_conveyor
92.237,110.90,0.090,0.366,MI00_conveyor
92.257,106.64,0.093,0.368,MI00_conveyor
92.277,107.79,0.090,1.659,MI00_conveyor
92.297,113.91,0.092,1.721,MI00_conveyor
92.317,109.14,0.094,1.664,MI00_conveyor
92.337,105.03,0.089,2.155,MI00_conveyor
92.357,99.28,0.092,1.261,MI00_conveyor
92.377,103.54,0.091,0.927,MI00_conveyor
92.397,103.15,0.090,1.275,MI00_conveyor
92.417,105.90,0.092,2.721,MI00_conveyor
92.437,101.03,0.091,2.732,MI00_conveyor
92.457,97.42,0.093,2.483,MI00_conveyor
92.477,101.07,0.093,1.839,MI00_conveyor
92.497,102.17,0.090,3.534,MI00_conveyor
92.517,96.52,0.093,1.794,MI00_conveyor
92.537,94.77,0.092,1.618,MI00_conveyor
92.557,103.87,0.090,1.528,MI00_conveyor
92.577,104.51,0.093,2.622,MI00_conveyor
92.597,105.81,0.089,0.641,MI00_conveyor
92.617,106.28,0.092,2.991,MI00_conveyor
92.637,109.64,0.093,2.012,MI00_conveyor
92.657,104.17,0.088,1.619,MI00_conveyor
92.677,106.88,0.093,0.255,MI00_conveyor
92.697,104.01,0.092,0.653,MI00_conveyor
92.717,106.86,0.091,2.858,MI00_conveyor
92.737,100.93,0.093,2.505,MI00_conveyor
92.757,97.18,0.089,0.750,MI00_conveyor
92.777,97.80,0.093,1.833,MI00_conveyor
92.797,103.38,0.092,0.850,MI00_conveyor
92.817,107.60,0.089,3.903,MI00_conveyor
92.837,111.28,0.093,2.240,MI00_conveyor
92.857,108.13,0.091,3.101,MI00_conveyor
92.877,107.41,0.090,0.932,MI00_conveyor
92.897,105.57,0.093,2.286,MI00_conveyor
92.917,103.14,0.089,2.350,MI00_conveyor
92.937,104.97,0.092,0.849,MI00_conveyor
92.957,98.76,0.092,2.358,MI00_conveyor
92.977,101.39,0.089,2.392,MI00_conveyor
92.997,98.96,0.093,1.966,MI00_conveyor
93.017,90.42,0.090,4.133,MI00_conveyor
93.037,90.30,0.091,4.242,MI00_conveyor
93.057,87.15,0.094,2.860,MI00_conveyor
93.077,86.32,0.090,4.885,MI00_conveyor
93.097,83.32,0.094,3.459,MI00_conveyor
93.117,85.56,0.092,3.858,MI00_conveyor
93.137,86.24,0.090,2.800,MI00_conveyor
93.157,86.42,0.093,1.947,MI00_conveyor
93.177,95.53,0.091,1.590,MI00_conveyor
93.197,98.63,0.092,2.490,MI00_conveyor
93.217,103.51,0.094,2.065,MI00_conveyor
93.237,96.89,0.089,3.074,MI00_conveyor
93.257,101.82,0.094,2.045,MI00_conveyor
93.277,104.30,0.092,3.072,MI00_conveyor
93.297,100.61,0.091,0.520,MI00_conveyor
93.317,98.59,0.093,1.633,MI00_conveyor
93.337,113.24,0.091,0.628,MI00_conveyor
93.357,110.62,0.092,0.878,MI00_conveyor
93.377,103.21,0.093,2.697,MI00_conveyor
93.397,110.01,0.089,1.602,MI00_conveyor
93.417,108.45,0.093,1.818,MI00_conveyor
93.437,107.21,0.092,1.289,MI00_conveyor
93.457,112.12,0.090,3.166,MI00_conveyor
93.477,110.01,0.094,1.375,MI00_conveyor
93.497,108.92,0.090,1.833,MI00_conveyor
93.517,113.92,0.093,0.980,MI00_conveyor
93.537,118.92,0.093,1.732,MI00_conveyor
93.557,116.37,0.090,2.317,MI00_conveyor
93.577,120.04,0.093,1.025,MI00_conveyor
93.597,116.05,0.091,2.545,MI00_conveyor
93.617,118.65,0.090,2.472,MI00_conveyor
93.637,112.14,0.092,2.439,MI00_conveyor
93.657,111.71,0.089,3.451,MI00_conveyor
93.677,108.85,0.092,2.348,MI00_conveyor
93.697,114.87,0.094,2.355,MI00_conveyor
93.717,109.64,0.089,0.820,MI00_conveyor
93.737,113.11,0.093,1.262,MI00_conveyor
93.757,116.85,0.090,1.494,MI00_conveyor
93.777,115.78,0.091,1.820,MI00_conveyor
93.797,103.63,0.094,2.501,MI00_conveyor
93.817,107.18,0.089,3.888,MI00_conveyor
93.837,109.21,0.094,1.474,MI00_conveyor
93.857,97.92,0.092,0.974,MI00_conveyor
93.877,90.40,0.089,2.906,MI00_conveyor
93.897,97.40,0.094,2.984,MI00_conveyor
93.917,99.72,0.091,3.074,MI00_conveyor
93.937,99.79,0.091,3.446,MI00_conveyor
93.957,98.99,0.093,1.007,MI00_conveyor
93.977,102.81,0.090,1.539,MI00_conveyor
93.997,106.87,0.093,0.127,MI00_conveyor
94.017,109.24,0.092,0.574,MI00_conveyor
94.037,107.22,0.090,2.042,MI00_conveyor
94.057,109.49,0.093,3.047,MI00_conveyor
94.077,101.86,0.091,3.134,MI00_conveyor
94.097,103.57,0.092,1.738,MI00_conveyor
94.117,102.16,0.093,1.657,MI00_conveyor
94.137,101.05,0.090,3.516,MI00_conveyor
94.157,98.37,0.093,3.655,MI00_conveyor
94.177,89.16,0.092,2.930,MI00_conveyor
94.197,90.85,0.089,2.494,MI00_conveyor
94.217,85.53,0.093,1.384,MI00_conveyor
94.237,87.85,0.091,2.530,MI00_conveyor
94.257,91.17,0.091,1.439,MI00_conveyor
94.277,88.22,0.094,1.963,MI00_conveyor
94.297,94.06,0.089,3.119,MI00_conveyor
94.317,103.17,0.094,3.041,MI00_conveyor
94.337,94.08,0.092,4.721,MI00_conveyor
94.357,99.39,0.090,1.940,MI00_conveyor
94.377,102.34,0.094,3.516,MI00_conveyor
94.397,99.67,0.091,1.721,MI00_conveyor
94.417,98.24,0.091,1.754,MI00_conveyor
94.437,96.26,0.094,2.114,MI00_conveyor
94.457,89.03,0.089,3.474,MI00_conveyor
94.477,92.53,0.092,2.813,MI00_conveyor
94.497,90.71,0.091,2.415,MI00_conveyor
94.517,91.33,0.089,1.355,MI00_conveyor
94.537,92.75,0.092,4.380,MI00_conveyor
94.557,88.39,0.089,4.912,MI00_conveyor
94.577,76.24,0.092,6.012,MI00_conveyor
94.597,84.30,0.093,2.385,MI00_conveyor
94.617,87.45,0.090,3.267,MI00_conveyor
94.637,87.71,0.093,1.278,MI00_conveyor
94.657,94.59,0.091,2.127,MI00_conveyor
94.677,100.56,0.089,1.989,MI00_conveyor
94.697,94.99,0.093,1.731,MI00_conveyor
94.717,93.34,0.090,1.514,MI00_conveyor
94.737,95.73,0.092,2.692,MI00_conveyor
94.757,98.67,0.093,0.786,MI00_conveyor
94.777,97.99,0.089,3.772,MI00_conveyor
94.797,102.69,0.092,3.434,MI00_conveyor
94.817,99.04,0.090,1.707,MI00_conveyor
94.837,94.41,0.086,3.474,MI00_conveyor
94.857,107.18,0.091,2.424,MI00_conveyor
94.877,122.73,0.089,2.390,MI00_conveyor
94.897,112.15,0.091,1.163,MI00_conveyor
94.917,111.01,0.093,1.175,MI00_conveyor
94.937,111.70,0.090,2.214,MI00_conveyor
94.957,113.46,0.092,2.426,MI00_conveyor
94.977,108.63,0.090,0.582,MI00_conveyor
94.997,101.16,0.092,0.659,MI00_conveyor
95.017,96.91,0.093,1.491,MI00_conveyor
95.037,102.98,0.091,0.862,MI00_conveyor
95.057,96.64,0.093,2.736,MI00_conveyor
95.077,107.67,0.093,3.201,MI00_conveyor
95.097,108.04,0.089,2.344,MI00_conveyor
95.117,108.11,0.094,1.893,MI00_conveyor
95.137,104.78,0.091,2.537,MI00_conveyor
95.157,106.59,0.091,2.241,MI00_conveyor
95.177,104.35,0.094,1.318,MI00_conveyor
95.197,96.85,0.090,1.496,MI00_conveyor
95.217,95.91,0.094,1.091,MI00_conveyor
95.237,93.85,0.093,2.245,MI00_conveyor
95.257,89.63,0.091,1.182,MI00_conveyor
95.277,91.96,0.094,1.342,MI00_conveyor
95.297,84.15,0.092,0.400,MI00_conveyor
95.317,80.32,0.092,0.293,MI00_conveyor
95.337,77.56,0.093,2.626,MI00_conveyor
95.357,69.04,0.091,3.222,MI00_conveyor
95.377,64.81,0.094,2.223,MI00_conveyor
95.397,66.76,0.092,2.439,MI00_conveyor
95.417,66.36,0.090,2.503,MI00_conveyor
95.437,66.16,0.093,1.552,MI00_conveyor
95.457,70.76,0.090,1.250,MI00_conveyor
95.477,71.21,0.093,2.913,MI00_conveyor
95.497,71.95,0.095,2.720,MI00_conveyor
95.517,73.92,0.091,2.167,MI00_conveyor
95.537,74.42,0.094,2.008,MI00_conveyor
95.557,75.21,0.093,2.223,MI00_conveyor
95.577,79.21,0.090,2.183,MI00_conveyor
95.597,77.74,0.093,1.080,MI00_conveyor
95.617,72.65,0.091,1.319,MI00_conveyor
95.637,71.47,0.092,1.474,MI00_conveyor
95.657,70.13,0.093,0.379,MI00_conveyor
95.677,67.36,0.090,1.370,MI00_conveyor
95.697,69.19,0.092,1.642,MI00_conveyor
95.717,67.77,0.091,0.231,MI00_conveyor
95.737,68.14,0.090,0.732,MI00_conveyor
95.757,66.72,0.092,1.900,MI00_conveyor
95.777,66.71,0.089,2.342,MI00_conveyor
95.797,64.85,0.091,2.257,MI00_conveyor
95.817,68.61,0.093,1.464,MI00_conveyor
95.837,68.88,0.089,3.086,MI00_conveyor
95.857,69.52,0.094,2.377,MI00_conveyor
95.877,65.28,0.090,2.170,MI00_conveyor
95.897,71.08,0.089,0.618,MI00_conveyor
95.917,66.31,0.093,1.506,MI00_conveyor
95.937,65.74,0.090,1.857,MI00_conveyor
95.957,63.16,0.092,2.011,MI00_conveyor
95.977,60.78,0.093,2.405,MI00_conveyor
95.997,67.51,0.089,1.443,MI00_conveyor
96.017,72.74,0.093,0.969,MI00_conveyor
96.037,69.20,0.091,1.629,MI00_conveyor
96.057,72.05,0.091,1.733,MI00_conveyor
96.077,68.68,0.092,2.018,MI00_conveyor
96.097,69.28,0.090,1.889,MI00_conveyor
96.117,69.18,0.092,2.103,MI00_conveyor
96.137,71.84,0.092,2.397,MI00_conveyor
96.157,72.79,0.090,1.444,MI00_conveyor
96.177,73.93,0.092,1.413,MI00_conveyor
96.197,75.99,0.090,1.155,MI00_conveyor
96.217,79.10,0.091,1.712,MI00_conveyor
96.237,85.57,0.094,1.407,MI00_conveyor
96.257,85.92,0.091,1.362,MI00_conveyor
96.277,85.04,0.094,2.970,MI00_conveyor
96.297,88.22,0.091,1.908,MI00_conveyor
96.317,84.56,0.090,0.046,MI00_conveyor
96.337,89.85,0.093,2.531,MI00_conveyor
96.357,95.46,0.091,2.087,MI00_conveyor
96.377,96.09,0.092,1.822,MI00_conveyor
96.397,95.46,0.093,1.922,MI00_conveyor
96.417,95.08,0.089,2.241,MI00_conveyor
96.437,97.00,0.093,0.305,MI00_conveyor
96.457,94.28,0.093,2.652,MI00_conveyor
96.477,91.12,0.089,3.887,MI00_conveyor
96.497,98.13,0.092,2.615,MI00_conveyor
96.517,97.39,0.091,1.368,MI00_conveyor
96.537,97.32,0.092,2.222,MI00_conveyor
96.557,99.11,0.093,1.828,MI00_conveyor
96.577,105.70,0.090,1.740,MI00_conveyor
96.597,103.29,0.092,1.818,MI00_conveyor
96.617,103.54,0.092,0.650,MI00_conveyor
96.637,103.28,0.090,1.219,MI00_conveyor
96.657,103.83,0.093,1.110,MI00_conveyor
96.677,104.23,0.090,0.791,MI00_conveyor
96.697,104.67,0.092,1.390,MI00_conveyor
96.717,104.27,0.093,2.935,MI00_conveyor
96.737,99.80,0.089,0.956,MI00_conveyor
96.757,98.82,0.093,0.856,MI00_conveyor
96.777,102.37,0.091,1.983,MI00_conveyor
96.797,103.30,0.091,0.876,MI00_conveyor
96.817,96.76,0.093,1.442,MI00_conveyor
96.837,99.25,0.089,2.014,MI00_conveyor
96.857,100.10,0.092,0.881,MI00_conveyor
96.877,96.51,0.092,2.069,MI00_conveyor
96.897,95.12,0.088,1.288,MI00_conveyor
96.917,100.90,0.093,1.334,MI00_conveyor
96.937,97.20,0.090,1.722,MI00_conveyor
96.957,98.89,0.090,2.026,MI00_conveyor
96.977,100.03,0.092,3.154,MI00_conveyor
96.997,102.55,0.089,2.247,MI00_conveyor
97.017,94.59,0.092,1.636,MI00_conveyor
97.037,98.07,0.092,2.298,MI00_conveyor
97.057,97.49,0.090,3.731,MI00_conveyor
97.077,98.36,0.093,1.605,MI00_conveyor
97.097,98.96,0.090,1.511,MI00_conveyor
97.117,98.23,0.091,1.371,MI00_conveyor
97.137,108.73,0.092,2.206,MI00_conveyor
97.157,109.39,0.090,3.318,MI00_conveyor
97.177,116.22,0.093,3.408,MI00_conveyor
97.197,118.61,0.092,2.295,MI00_conveyor
97.217,118.84,0.090,1.525,MI00_conveyor
97.237,116.08,0.092,1.559,MI00_conveyor
97.257,123.50,0.090,2.856,MI00_conveyor
97.277,130.17,0.090,0.515,MI00_conveyor
97.297,126.24,0.092,1.815,MI00_conveyor
97.317,121.68,0.090,1.580,MI00_conveyor
97.337,123.29,0.093,2.143,MI00_conveyor
97.357,125.43,0.092,1.131,MI00_conveyor
97.377,129.05,0.089,0.711,MI00_conveyor
97.397,129.13,0.092,1.565,MI00_conveyor
97.417,130.64,0.090,0.550,MI00_conveyor
97.437,131.21,0.090,1.629,MI00_conveyor
97.457,134.79,0.093,2.795,MI00_conveyor
97.477,140.23,0.090,2.566,MI00_conveyor
97.497,135.18,0.093,1.055,MI00_conveyor
97.517,128.88,0.092,2.344,MI00_conveyor
97.537,130.11,0.089,2.385,MI00_conveyor
97.557,130.07,0.093,1.371,MI00_conveyor
97.577,124.79,0.090,2.385,MI00_conveyor
97.597,123.29,0.091,2.672,MI00_conveyor
97.617,122.97,0.093,3.920,MI00_conveyor
97.637,124.07,0.089,2.589,idle
97.657,103.17,0.092,3.095,idle
97.677,104.93,0.091,2.286,idle
97.697,105.07,0.089,2.374,idle
97.717,104.00,0.092,4.354,idle
97.737,111.76,0.089,3.118,idle
97.757,112.59,0.091,3.187,idle
97.777,126.63,0.093,2.689,idle
97.797,119.05,0.090,1.822,idle
97.817,126.54,0.093,3.380,idle
97.837,131.26,0.091,3.385,idle
97.857,131.05,0.090,1.732,idle
97.877,130.39,0.093,2.122,idle
97.897,131.12,0.090,2.672,idle
97.917,133.00,0.092,2.926,idle
97.937,134.58,0.094,1.901,idle
97.957,134.88,0.090,4.239,idle
97.977,129.31,0.093,3.395,idle
97.997,121.72,0.090,4.951,idle
98.017,122.72,0.089,3.016,idle
98.037,116.96,0.093,1.789,idle
98.057,118.34,0.089,0.565,idle
98.077,117.27,0.092,0.466,idle
98.097,115.03,0.092,0.798,idle
98.117,114.02,0.089,1.506,idle
98.137,103.00,0.092,4.850,idle
98.157,99.53,0.090,3.379,idle
98.177,91.26,0.090,2.228,idle
98.197,89.58,0.092,0.564,idle
98.217,86.95,0.089,2.412,idle
98.237,83.07,0.093,3.403,idle
98.257,75.48,0.092,4.880,idle
98.277,67.45,0.090,4.409,idle
98.297,67.37,0.092,2.689,idle
98.317,70.86,0.090,3.192,idle
98.337,67.31,0.091,2.681,idle
98.357,63.05,0.092,2.107,idle
98.377,58.47,0.090,3.149,idle
98.397,54.85,0.092,2.022,idle
98.417,53.44,0.092,1.594,idle
98.437,49.38,0.089,1.382,idle
98.457,44.96,0.092,2.964,idle
98.477,38.10,0.089,2.526,idle
98.497,36.10,0.091,0.438,idle
98.517,40.72,0.092,0.130,idle
98.537,37.56,0.089,0.119,idle
98.557,33.52,0.092,0.076,idle
98.577,31.67,0.092,0.071,idle
98.597,30.69,0.090,0.051,idle
98.617,30.50,0.093,0.049,idle
98.637,29.57,0.091,0.049,idle
98.657,46.64,0.091,0.052,idle
98.677,42.32,0.093,0.053,idle
98.697,40.28,0.090,0.049,idle
98.717,40.37,0.093,0.048,idle
98.737,34.18,0.092,0.048,idle
98.757,32.44,0.089,0.048,idle
98.777,15.80,0.093,0.046,idle
98.797,22.83,0.091,0.047,idle
98.817,17.63,0.092,0.046,idle
98.837,10.43,0.090,0.041,idle
98.857,7.25,0.090,0.045,idle
98.877,6.10,0.093,0.049,idle
98.897,5.68,0.092,0.049,idle
98.917,1.46,0.089,0.049,idle
98.937,0.67,0.092,0.047,idle
98.957,-0.78,0.091,0.046,idle
98.977,3.32,0.091,0.045,idle
98.997,3.71,0.092,0.046,idle
99.017,4.21,0.090,0.046,idle
99.037,4.09,0.094,0.047,idle
99.057,4.07,0.092,0.047,idle
99.077,4.09,0.090,0.047,idle
99.097,3.99,0.092,0.046,idle
99.117,4.00,0.091,0.048,idle
99.137,4.02,0.092,0.047,idle
99.157,4.05,0.094,0.048,idle
99.177,4.03,0.090,0.046,idle
99.197,4.04,0.093,0.048,idle
99.217,4.07,0.092,0.048,idle
99.237,4.07,0.089,0.046,idle
99.257,4.07,0.093,0.048,idle
99.277,4.07,0.090,0.046,idle
99.297,4.07,0.092,0.047,idle
99.317,4.07,0.092,0.047,idle
99.337,4.07,0.090,0.047,idle
99.357,4.09,0.093,0.047,idle
99.377,4.10,0.091,0.046,idle
99.397,4.11,0.090,0.047,idle
99.417,4.09,0.093,0.047,idle
99.437,4.09,0.091,0.047,idle
99.457,4.10,0.092,0.048,idle
99.477,4.07,0.094,0.047,idle
99.497,4.01,0.090,0.047,idle
99.517,4.03,0.092,0.048,idle
99.537,4.06,0.091,0.047,idle
99.557,4.02,0.091,0.046,idle
99.577,4.01,0.093,0.047,idle
99.597,4.00,0.090,0.047,idle
99.617,4.00,0.092,0.047,idle
99.637,4.02,0.093,0.046,idle
99.657,4.00,0.089,0.047,idle
99.677,3.98,0.092,0.047,idle
99.697,3.96,0.090,0.046,idle
99.717,3.96,0.091,0.046,idle
99.737,3.96,0.093,0.046,idle
99.757,3.94,0.089,0.047,idle
99.777,3.91,0.092,0.046,idle
99.797,3.92,0.093,0.046,idle
99.817,3.91,0.090,0.047,idle
99.837,3.89,0.093,0.046,idle
99.857,3.88,0.091,0.046,idle
99.877,3.86,0.092,0.046,idle
99.897,3.86,0.093,0.047,idle
99.917,3.87,0.089,0.050,idle
99.937,3.87,0.093,0.045,idle
99.957,3.87,0.091,0.044,idle
99.977,3.88,0.089,0.049,idle
