time,rev1.phi,rev1.w,rev2.phi,rev2.w,rev3.phi
2.41,-2.720987460500497,-17.926055869719498,-1.5481385514972879,95.16083788569826,5.320720107158022
2.42,-2.878746076833966,-13.652219152293334,-0.567696083807904,273.6121958651664,7.631810145103785
2.43,-2.997979347027321,-10.268866389448874,1.4770884356042995,72.04678017659586,7.534914620422213
2.44,-3.0822940323486296,-6.534621437431988,3.430323175083579,461.17817974446933,6.622499983745191
2.45,-3.126783160582457,-2.398658833319604,5.269673081738094,-100.96230493025416,5.649054214378326
2.46,-3.131219973597661,1.488428854417086,6.6004530992681945,3880.4606602403674,6.322179930091489
2.47,-3.096295922510723,5.534810416240958,7.966128098882306,-163.2566095329992,6.790837897455079
2.48,-3.02054285560446,9.606544135178469,9.250222922156633,172.97070578697702,7.755179802989008
2.49,-2.9059003328335784,13.112466184277,11.50421210810632,138.338201372266,5.142908265002773
2.5,-2.7588065789889833,16.619551488332288,13.173917975317798,89.62929197318358,7.2240310247967345
2.5100000000000002,-2.571381133534931,20.462198480587666,14.710303239226558,-151.16751572980644,4.329461485850589
2.52,-2.355015302216923,23.20130139704541,11.100741756757774,130.24812122990798,7.337143790611161
2.5300000000000002,-2.1110617895243817,25.510735636990958,13.403524251384104,116.72747166264863,-2.3370189471165768
2.54,-1.8477094303726163,26.71968402029622,11.821960064805097,-831.4070858135331,-5.686625255592804
2.5500000000000003,-1.5735690767851123,27.38110618704142,12.264113638875443,423.00729774653036,1.715380277445129
2.56,-1.297934262635258,27.08557150154417,13.761970176686269,-267.9183891436143,-2.06119469623342
2.57,-1.0345377420186455,25.717006613771115,12.150037352228884,133.96074535022848,-2.511070375922905
2.58,-0.7908708279045829,22.868945016049505,12.76561971938544,-580.9513027511125,7.090097208941439
2.59,-0.5737646376767351,20.145691038145728,12.747530744003303,316.5530058126985,16.52231538224766
2.6,-0.38971862662082707,16.813805257954453,13.014526234620458,106.7774167415028,27.552359930484066
2.61,-0.241414185906505,12.90424432830557,11.561893025922064,-309.7764117664285,39.017354924627774
2.62,-0.12978352469213209,9.220776969724852,11.763016494482946,-303.4184830178251,49.223982846000496
2.63,-0.05711295735853067,5.295253617074023,12.92870356165235,69.11803402927431,60.821300583161175
2.64,-0.023629437208109384,1.4368491702552983,13.762093370582457,1207.4543356915576,72.56717574897121
2.65,-0.028871481605850215,-2.490781270341366,13.904078545362902,197.69899846084706,83.94010534909432
2.66,-0.0739389743352027,-6.5142813381521485,14.810834640449865,-107.77505840578783,95.88130775506761
2.67,-0.15882612329140944,-10.539894486016555,15.598729750739288,-324.00672690266936,107.78550118532736
2.68,-0.28191750670394444,-14.065109264507885,17.30423317766185,-803.5989766878574,118.92322929972894
2.69,-0.4389401878041449,-17.77302403312035,20.129979524375187,275.5466238459282,114.66264323209002
2.7,-0.6327769456686015,-20.635706896086997,19.09028370227968,-376.702830291014,104.77583597286456
2.71,-0.8563804859238676,-23.44782603439596,18.596561597610034,-118.41736469865242,117.94224716317741
2.72,-1.1047910748904486,-25.731307119350586,19.871505733101603,2374.23338513475,113.3046254636159
2.73,-1.3705150698296804,-27.315121187436986,17.003019979048766,-17.36525143349392,120.93659725042438
2.74,-1.64477263246543,-27.804220004784668,20.935177258347533,93.50768183598353,111.83390966322659
2.75,-1.916129474476179,-27.109520159470268,17.3798912258931,235.9068432406943,111.89305615962282
2.7600000000000002,-2.1741053868640896,-24.990228541660777,19.882687644306476,-211.60813301570224,108.14485230958472
2.77,-2.4099524531974703,-22.18812999184975,18.49338727227849,-313.1173900899319,110.97315253402985
2.7800000000000002,-2.6188984322062003,-19.051717499479782,18.628921055948965,432.8964158886202,98.1208271966681
2.79,-2.7935762285997545,-15.860557035614049,20.556735481869715,602.9960703165114,109.44275801885593
2.8000000000000003,-2.9331450041105698,-11.847744824966355,19.924213066504606,-39.54474647727429,122.98312605189678
2.81,-3.032086096108117,-8.17558018992784,17.22334214948928,-211.73803199568573,136.14561360534574
2.82,-3.094824931551224,-4.298257913931521,15.2784393438211,-386.8955726596108,149.50824086961504
2.83,-3.11748818915582,-0.2785137675031927,12.658349993529363,-552.4529322553607,164.29067640258617
2.84,-3.1007349222023954,3.662958616892767,10.441499558365544,-210.38928533869017,177.95142242162902
2.85,-3.0436146330374996,7.6306270226959585,9.331306398434794,494.89301086005673,192.00911973610005
2.86,-2.948672848782846,11.141022071091477,6.97483308036927,-348.30227811855923,205.54893977996966
2.87,-2.816244900350483,15.464322276147396,4.0119786890102995,-714.6263489266679,220.54716151913414
